0	0.641618	1.07796	0.0753806	0.206677	-1
1	0.599384	1.07796	0.0753806	0.205823	-1
2	0.610915	1.07969	0.0308343	0.230696	-1
3	0.598133	1.05694	0.0308343	0.231529	-1
4	0.586787	1.02682	0.0308343	0.217267	-1
5	0.634179	1.04608	0.0308343	0.224564	-1
6	0.624436	1.02156	0.0308343	0.232324	-1
7	0.634358	1.0358	0.0308343	0.193616	-1
8	0.607637	1.06226	0.0308343	0.221807	-1
9	0.61229	1.01116	0.0308343	0.198792	-1
10	0.605195	0.95618	0.0308343	0.18642	-1
11	0.603297	1.02938	0.0308343	0.219159	-1
12	0.597211	1.00848	0.0308343	0.226263	-1
13	0.61678	1.07345	0.0308343	0.224138	-1
14	0.61183	1.05083	0.0308343	0.214276	-1
15	0.621669	1.00475	0.0308343	0.20907	-1
16	0.614875	1.03845	0.028669	0.229979	-1
17	0.630766	1.05257	0.028669	0.220689	-1
18	0.608709	1.07074	0.0241975	0.217092	-1
19	0.621793	1.06803	0.0241975	0.229485	-1
20	0.628829	1.06794	0.0241975	0.227047	-1
21	0.607188	1.07883	0.0241975	0.236685	-1
22	0.565605	1.06906	0.0241975	0.198729	-1
23	0.58391	1.06507	0.0241975	0.196307	-1
24	0.604522	1.06996	0.0241975	0.211323	-1
25	0.673047	1.05202	0.0241975	0.230834	-1
26	0.655349	1.07478	0.0241975	0.212628	-1
27	0.569179	1.02958	0.0241975	0.207634	-1
28	0.540975	1.04518	0.0241975	0.220507	-1
29	0.583086	1.05468	0.0241975	0.202619	-1
30	0.600465	0.921244	0.0241975	0.185204	-1
31	0.605498	1.02367	0.0241975	0.196948	-1
32	0.591747	0.98911	0.0241975	0.168038	-1
33	0.593886	1.06653	0.0241975	0.200795	-1
34	0.603752	1.06653	0.0241975	0.218965	-1
35	0.636434	1.0672	0.0241975	0.205843	-1
36	0.638536	1.01677	0.0241975	0.1811	-1
37	0.606707	1.04396	0.0241975	0.198892	-1
38	0.663332	1.07717	0.0241975	0.201401	-1
39	0.60782	1.00663	0.0241975	0.199906	-1
40	0.602986	1.04491	0.0241975	0.205414	-1
41	0.602262	1.00908	0.0241975	0.21211	-1
42	0.585857	1.05097	0.0241975	0.200405	-1
43	0.617891	1.02011	0.0241975	0.193061	-1
44	0.593773	1.07742	0.0241975	0.21714	-1
45	0.646586	1.07742	0.0241975	0.199288	-1
46	0.591347	1.07443	0.0241975	0.205246	-1
47	0.599179	1.06384	0.0241975	0.23689	-1
48	0.597977	1.04872	0.0241975	0.198016	-1
49	0.620078	1.03834	0.0241975	0.20589	-1
50	0.636762	1.0227	0.0241975	0.174136	-1
51	0.607846	1.05495	0.0241975	0.216607	-1
52	0.547544	0.973884	0.0241975	0.20782	-1
53	0.585606	1.05786	0.0241975	0.242926	-1
54	0.609425	0.957123	0.0241975	0.221217	-1
55	0.586821	1.06409	0.0241975	0.225118	-1
56	0.615694	0.997305	0.0241975	0.210983	-1
57	0.612139	0.982357	0.0241975	0.204001	-1
58	0.5977	1.01586	0.0241975	0.216958	-1
59	0.614153	1.04074	0.0241975	0.222784	-1
60	0.588591	1.03257	0.0241975	0.209331	-1
61	0.576538	1.03257	0.0241975	0.222505	-1
62	0.602797	0.98569	0.0241975	0.202502	-1
63	0.601721	1.03702	0.0241975	0.233716	-1
64	0.595903	1.01258	0.0241975	0.219998	-1
65	0.587111	1.03058	0.023533	0.206397	-1
66	0.60236	1.01992	0.023533	0.210291	-1
67	0.615974	1.00709	0.023533	0.223238	-1
68	0.602342	1.07328	0.023533	0.237508	-1
69	0.59943	1.05508	0.0179526	0.245377	-1
70	0.607933	1.05119	0.0179526	0.242249	-1
71	0.603959	1.03367	0.0179526	0.220472	-1
72	0.623002	1.03486	0.0179526	0.237249	-1
73	0.546762	0.920009	0.0179526	0.204074	-1
74	0.560787	1.06952	0.0179526	0.216379	-1
75	0.600494	1.01764	0.0179526	0.209584	-1
76	0.535719	1.03194	0.0179526	0.22361	-1
77	0.576602	1.07824	0.0179526	0.231455	-1
78	0.556519	1.06426	0.0179526	0.240515	-1
79	0.566525	1.05771	0.0179526	0.229124	-1
80	0.56847	0.993993	0.0179526	0.236924	-1
81	0.564799	1.03517	0.0179526	0.237517	-1
82	0.586889	1.03167	0.0179526	0.215109	-1
83	0.593765	0.999852	0.0179526	0.215635	-1
84	0.589483	1.01624	0.0179526	0.217596	-1
85	0.615003	1.06893	0.0179526	0.244533	-1
86	0.622418	1.0429	0.0179526	0.225322	-1
87	0.60949	1.05993	0.0179526	0.2275	-1
88	0.638135	1.07305	0.0179526	0.203843	-1
89	0.666312	1.04299	0.0179526	0.18627	-1
90	0.653482	1.04299	0.0179526	0.205958	-1
91	0.637641	0.954512	0.0179526	0.190865	-1
92	0.632175	1.07961	0.0179526	0.2094	-1
93	0.617156	1.04401	0.0179526	0.200588	-1
94	0.577528	0.967557	0.0179526	0.201644	-1
95	0.601097	0.997729	0.0179526	0.207242	-1
96	0.628846	1.05604	0.0179526	0.195491	-1
97	0.634995	1.05309	0.0179526	0.220095	-1
98	0.599684	1.05155	0.0179526	0.213275	-1
99	0.576231	1.02033	0.0179526	0.219926	-1
100	0.61502	1.06661	0.0179526	0.222828	-1
