0	0.658768	1.06604	0.0346445	0.215101	-1
1	0.642173	1.06685	0.0346445	0.203389	-1
2	0.620981	0.996441	0.0346445	0.221014	-1
3	0.660658	1.08122	0.0346445	0.22367	-1
4	0.678839	1.08122	0.0346445	0.224181	-1
5	0.62565	1.03872	0.0346445	0.226419	-1
6	0.647271	1.04142	0.0346445	0.216659	-1
7	0.650502	1.0498	0.0346445	0.218493	-1
8	0.643045	1.04644	0.0346445	0.23282	-1
9	0.611755	1.05228	0.0346445	0.203535	-1
10	0.642105	1.0449	0.0346445	0.19921	-1
11	0.634156	1.05136	0.0346445	0.201834	-1
12	0.644673	1.05252	0.0346445	0.199767	-1
13	0.644735	1.06114	0.0346445	0.19726	-1
14	0.642227	1.01005	0.0346445	0.192368	-1
15	0.623014	0.993899	0.0346445	0.185069	-1
16	0.612699	1.02689	0.0346445	0.190451	-1
17	0.630381	1.02689	0.0346445	0.213946	-1
18	0.611113	1.02986	0.0346445	0.194399	-1
19	0.610702	1.02834	0.0346445	0.215784	-1
20	0.624067	0.997264	0.0346445	0.202225	-1
21	0.67425	1.01307	0.0346445	0.210659	-1
22	0.647515	1.07878	0.0346445	0.216483	-1
23	0.639157	1.05344	0.0346445	0.221523	-1
24	0.623914	1.04163	0.0346445	0.21544	-1
25	0.656601	1.04163	0.0346445	0.226697	-1
26	0.617426	1.01234	0.0346445	0.211173	-1
27	0.615117	1.05823	0.00351351	0.239004	-1
28	0.601618	1.06426	0.00351351	0.24506	-1
29	0.621296	1.02306	0.00351351	0.204578	-1
30	0.593777	1.03842	0.00351351	0.222106	-1
31	0.606131	1.03731	0.00351351	0.226295	-1
32	0.607149	1.07443	0.00351351	0.244638	-1
33	0.635647	1.05482	0.00351351	0.234395	-1
34	0.560295	0.959694	0.00351351	0.206563	-1
35	0.605947	0.999852	0.00351351	0.197459	-1
36	0.576391	1.04811	0.00351351	0.22215	-1
37	0.616028	0.962604	0.00351351	0.204237	-1
38	0.588565	1.01159	0.00351351	0.199534	-1
39	0.582885	1.06017	0.00351351	0.226292	-1
40	0.650662	1.07041	0.00351351	0.212329	-1
41	0.569826	1.05816	0.00351351	0.226727	-1
42	0.592518	1.04888	0.00351351	0.230427	-1
43	0.634213	1.06233	0.00351351	0.233409	-1
44	0.634539	1.05078	0.00351351	0.236755	-1
45	0.607397	1.07306	0.00351351	0.233279	-1
46	0.612783	1.03188	0.00351351	0.229936	-1
47	0.60108	1.03534	0.00351351	0.233269	-1
48	0.600206	1.03188	0.00351351	0.238782	-1
49	0.57804	1.05805	0.00351351	0.237432	-1
50	0.583319	1.06303	0.00351351	0.245053	-1
51	0.594454	1.03475	0.00351351	0.234326	-1
52	0.590245	1.03854	0.00351351	0.206247	-1
53	0.613433	1.05125	0.00351351	0.235863	-1
54	0.606092	1.04883	0.00351351	0.224126	-1
55	0.549684	0.986276	0.00351351	0.242925	-1
56	0.571038	1.01645	0.00351351	0.23174	-1
57	0.580507	1.00698	0.00351351	0.218466	-1
58	0.56455	1.01933	0.00351351	0.223049	-1
59	0.647437	1.04354	0.00351351	0.210684	-1
60	0.660756	1.05823	0.00351351	0.212797	-1
61	0.599583	1.05167	0.00351351	0.224168	-1
62	0.614524	1.05777	0.00351351	0.218507	-1
63	0.610444	1.02223	0.00351351	0.213907	-1
64	0.620127	1.0215	0.00351351	0.189095	-1
65	0.597222	1.00862	0.00351351	0.19873	-1
66	0.612288	1.00862	0.00351351	0.197127	-1
67	0.597286	1.05425	0.00351351	0.216093	-1
68	0.627567	1.06222	0.00351351	0.212857	-1
69	0.589953	1.06623	0.00351351	0.209883	-1
70	0.585204	1.03297	0.00351351	0.229387	-1
71	0.647912	1.07621	0.00351351	0.217831	-1
72	0.604464	1.02912	0.00351351	0.203292	-1
73	0.609326	1.03248	0.00351351	0.193763	-1
74	0.619069	1.06393	0.00351351	0.222391	-1
75	0.594513	1.06796	0.00351351	0.217424	-1
76	0.581383	1.02525	0.00351351	0.215083	-1
77	0.580867	0.989195	0.00351351	0.203827	-1
78	0.637519	1.05309	0.00351351	0.210672	-1
79	0.631628	1.04163	0.000457886	0.219862	-1
80	0.630199	1.02443	0.000457886	0.223276	-1
81	0.591312	1.02763	0.000457886	0.233896	-1
82	0.588303	1.05139	0.000457886	0.252339	-1
83	0.641021	1.02338	0.000457886	0.213355	-1
84	0.581673	1.02646	0.000457886	0.235164	-1
85	0.615881	1.07038	0.000457886	0.23458	-1
86	0.633375	1.05021	0.000457886	0.216679	-1
87	0.600818	1.04465	0.000457886	0.207025	-1
88	0.583269	1.01344	0.000457886	0.197544	-1
89	0.580988	1.00622	0.000457886	0.217644	-1
90	0.613194	1.0034	0.000457886	0.203066	-1
91	0.591532	1.05449	0.000457886	0.226794	-1
92	0.573474	1.05349	0.000457886	0.238962	-1
93	0.635484	1.06643	0.000457886	0.239601	-1
94	0.574357	1.06123	0.000457886	0.231887	-1
95	0.596043	1.01808	0.000457886	0.207028	-1
96	0.601747	1.01096	0.000457886	0.214289	-1
97	0.632985	1.0675	0.000457886	0.217312	-1
98	0.60964	1.02589	0.000457886	0.229662	-1
99	0.620692	1.05157	0.000457886	0.216407	-1
100	0.612498	1.05843	0.000457886	0.234271	-1
